filename	sweetNumber	sweetList
38A34730F3E54C94DFAA7106B0888A6588CEF2175A6231771A2C1B057595316D	3	"[""flash"", ""internet"", ""element""]"
644A88E7ACF8F36FFB6DC518741BEC7C0AA8262E74BA7122006C0AFBB13C47D0	8	"[""monitoring"", ""occurrence"", ""sensor"", ""research"", ""forest"", ""pdf"", ""group"", ""assessment""]"
4DC9C1BEDFB7051274E5AEB05A04516826D1B919C28E58499382FE000F624020	9	"[""body"", ""degree"", ""grade"", ""documentation"", ""maximum"", ""project"", ""time"", ""technology"", ""unit""]"
B08BCE2809A57D7E8EE00EC79E097A8A8ADA4007980DB1798D88D41F23E03AE2	20	"[""opacity"", ""map"", ""shell"", ""copyright"", ""service"", ""area"", ""gravity"", ""image"", ""mesosphere"", ""snow"", ""ice"", ""wave"", ""pressure"", ""version"", ""investigation"", ""science"", ""dynamics"", ""dataset"", ""data"", ""publication""]"
5AFA2596734871496F94E2D050EF9D7971B74E7ED0D7F4CAFF2E17C8503DCF8B	34	"[""selection"", ""campaign"", ""energy"", ""midnight"", ""human"", ""event"", ""feeding"", ""group"", ""space"", ""federal"", ""system"", ""environment"", ""state"", ""health"", ""criteria"", ""policy"", ""local"", ""do"", ""oil"", ""transportation"", ""theory"", ""food"", ""free"", ""indigenous"", ""train"", ""day"", ""loss"", ""climate"", ""receive"", ""science"", ""industry"", ""solution"", ""time"", ""history""]"
70CEF2EC6E3E686C2171A2640E0D3C0B971896B4DDA7E9A5AEC6CF7E787D3238	37	"[""energy"", ""mine"", ""snowfall"", ""tide"", ""weather"", ""human"", ""pass"", ""landscape"", ""ground"", ""decline"", ""altitude"", ""snow"", ""ice"", ""field"", ""version"", ""change"", ""vehicle"", ""input"", ""channel"", ""gps"", ""development"", ""infrastructure"", ""return"", ""front"", ""data"", ""structure"", ""building"", ""melting"", ""climate"", ""spill"", ""science"", ""region"", ""cover"", ""morning"", ""slide"", ""military"", ""river""]"
EE9D9AE9E6A9D9B01AD4FBD4AEF6F4A9B5387D8FC9D66557E717C2A40E9E56AB	43	"[""interruption"", ""meteorology"", ""burning"", ""soil"", ""archive"", ""ground"", ""index"", ""knowledge"", ""copyright"", ""area"", ""snow"", ""ice"", ""research"", ""current"", ""plateau"", ""moisture"", ""policy"", ""basin"", ""local"", ""do"", ""satellite"", ""exchange"", ""center"", ""drift"", ""search"", ""collection"", ""base"", ""imaging"", ""data"", ""change"", ""temperature"", ""climatology"", ""climate"", ""land"", ""service"", ""brightness"", ""region"", ""documentation"", ""analysis"", ""ocean"", ""range"", ""river"", ""mean""]"
97761E71D2F2A0C19014560555B8BFCB414A84B4A6DB287037258E247D33603D	4	"[""position"", ""version"", ""return"", ""copyright""]"
CFD83126FEBEF7964EEF3665DC22217FF10390B555C138896123829D55293D73	29	"[""cancer"", ""energy"", ""community"", ""engineering"", ""radio"", ""human"", ""category"", ""environment"", ""network"", ""flash"", ""anova"", ""content"", ""instrument"", ""version"", ""animal"", ""internet"", ""food"", ""vehicle"", ""park"", ""search"", ""volume"", ""phone"", ""construction"", ""center"", ""recreation"", ""name"", ""bay"", ""filter"", ""reception""]"
1850042DCAC068AF7000E5793728970DAB18337A38F6D370CEFCF200807C9BAD	14	"[""development"", ""map"", ""search"", ""management"", ""group"", ""psychology"", ""degree"", ""technology"", ""system"", ""analysis"", ""content"", ""human"", ""behavior"", ""navigation""]"
AB7CB0EA9913A03B08F706F3037C811C7FF866361D7EEC4B0918D552FEF7D95E	53	"[""function"", ""set"", ""force"", ""occurrence"", ""sequence"", ""image"", ""height"", ""area"", ""file"", ""ring"", ""line"", ""size"", ""index"", ""length"", ""system"", ""copyright"", ""space"", ""top"", ""flash"", ""character"", ""delimiter"", ""content"", ""source"", ""window"", ""version"", ""location"", ""input"", ""type"", ""node"", ""do"", ""description"", ""format"", ""documentation"", ""free"", ""state"", ""key"", ""half"", ""variable"", ""path"", ""translation"", ""echo"", ""data"", ""change"", ""reverse"", ""search"", ""name"", ""column"", ""region"", ""current"", ""value"", ""range"", ""time"", ""output""]"
E5046082D05182B524450CB8E0B9C2AF1DBAB73A90AC94CFF4BF62DBCC7EB204	15	"[""category"", ""do"", ""training"", ""management"", ""navigation"", ""family"", ""area"", ""science"", ""well"", ""search"", ""access"", ""location"", ""basic"", ""content"", ""local""]"
319E92DAF5DF8EC9DC8EA1D37B8BF4B45E769A7BA318D80FDE48E0F453D92AEB	18	"[""sound"", ""search"", ""revolution"", ""feedback"", ""cancer"", ""science"", ""work"", ""research"", ""cell"", ""failure"", ""step"", ""management"", ""health"", ""time"", ""stream"", ""dose"", ""technology"", ""optimize""]"
02713C5BA7827D43D62EB3E4EE52B5CAB9760CDC52AFCD151A57A96C46463F06	19	"[""development"", ""training"", ""transportation"", ""center"", ""cancer"", ""search"", ""system"", ""community"", ""research"", ""state"", ""health"", ""hill"", ""budget"", ""step"", ""position"", ""technology"", ""history"", ""quality"", ""imaging""]"
E689C5960F1928D27A4DD48CAD6DE7BD2B5880DB5F32F2B647B7192C18808AFE	41	"[""family"", ""civil"", ""friction"", ""county"", ""strain"", ""ring"", ""archive"", ""death"", ""group"", ""campaign"", ""copyright"", ""acceptance"", ""research"", ""access"", ""state"", ""conservation"", ""hill"", ""development"", ""evening"", ""return"", ""power"", ""park"", ""time"", ""component"", ""expansion"", ""release"", ""plane"", ""free"", ""front"", ""day"", ""building"", ""lead"", ""level"", ""treaty"", ""project"", ""processed"", ""reception"", ""succession"", ""collection"", ""military"", ""order""]"
EF8885F29A79BF12BEF64998BCBE497EBAB1C73E968A4ED648DEC80787709BA8	29	"[""inclusion"", ""attribute"", ""image"", ""height"", ""validated"", ""content"", ""container"", ""service"", ""research"", ""current"", ""version"", ""role"", ""location"", ""type"", ""harvesting"", ""development"", ""do"", ""description"", ""format"", ""collection"", ""standard"", ""data"", ""center"", ""science"", ""element"", ""release"", ""metadata"", ""block"", ""history""]"
72FE56A2A9D1C766D609C6D9F41589CF599232C922FDF5D657669AF0EC5D5A8C	20	"[""data"", ""map"", ""shell"", ""network"", ""service"", ""area"", ""science"", ""work"", ""snow"", ""ice"", ""dataset"", ""current"", ""depth"", ""version"", ""circulation"", ""ocean"", ""array"", ""copyright"", ""strait"", ""publication""]"
921B882AAD70B21FFB1D53816BB4564B015A0A554CF827BFE9ECBC207F5200E8	29	"[""process"", ""spring"", ""pass"", ""speed"", ""access"", ""statistics"", ""group"", ""network"", ""fit"", ""space"", ""system"", ""increase"", ""source"", ""version"", ""resilient"", ""metadata"", ""format"", ""component"", ""disruption"", ""step"", ""search"", ""resource"", ""service"", ""level"", ""double"", ""well"", ""record"", ""sunset"", ""consistency""]"
4D5385478E99BD1001E4E90C3D622998725D25B77C57EFB614984CEC6AA2DB26	35	"[""facility"", ""wall"", ""spring"", ""prediction"", ""minimum"", ""access"", ""management"", ""network"", ""copyright"", ""space"", ""research"", ""current"", ""state"", ""station"", ""communication"", ""development"", ""map"", ""name"", ""search"", ""fall"", ""data"", ""potential"", ""center"", ""climate"", ""mineral"", ""science"", ""meteorology"", ""well"", ""analysis"", ""project"", ""weather"", ""time"", ""release"", ""increase"", ""navigation""]"
C46514A50F4EAA045077C84AC5613A9D5FBCDEB924016F5C3376B3061A2185A2	12	"[""body"", ""group"", ""collapse"", ""bottom"", ""double"", ""top"", ""content"", ""version"", ""basic"", ""input"", ""validation"", ""event""]"
26BBC0D1279E7F68973125DC8B42AAE3ADC78F21953004FB96478F53BAD6C87E	17	"[""content"", ""search"", ""resource"", ""feedback"", ""copyright"", ""point"", ""receive"", ""science"", ""economics"", ""focus"", ""research"", ""current"", ""field"", ""knowledge"", ""local"", ""order"", ""center""]"
5E64886C5695714D884E00262A9D01D6797C24E4FA8C84BF2400F4CD920257E7	22	"[""spring"", ""dataset"", ""sample"", ""file"", ""station"", ""archive"", ""geochemistry"", ""publication"", ""service"", ""area"", ""snow"", ""ice"", ""state"", ""version"", ""opacity"", ""map"", ""data"", ""change"", ""copyright"", ""ecosystem"", ""science"", ""position""]"
09377D5667D4E6D0CE5CB9E06A31886E11AD824FED47223DD2AF03A8FAB7C8F7	21	"[""function"", ""content"", ""search"", ""management"", ""diversity"", ""center"", ""facility"", ""process"", ""science"", ""altitude"", ""system"", ""community"", ""budget"", ""increase"", ""field"", ""aircraft"", ""protection"", ""equipment"", ""time"", ""research"", ""technology""]"
644B8B9B49DE30F983FF18469DE6527D5B032C9453AC4FDB05A14440DD927EB7	74	"[""compliance"", ""livestock"", ""habitat"", ""point"", ""characteristics"", ""community"", ""system"", ""externality"", ""minimum"", ""wetland"", ""watershed"", ""measurement"", ""duration"", ""property"", ""face"", ""agriculture"", ""impact"", ""index"", ""statistics"", ""group"", ""service"", ""federal"", ""quality"", ""stewardship"", ""research"", ""current"", ""field"", ""reduction"", ""production"", ""role"", ""fraction"", ""criteria"", ""objective"", ""conservation"", ""waste"", ""local"", ""ranking"", ""plant"", ""continuous"", ""do"", ""government"", ""farm"", ""basic"", ""emission"", ""ecosystem"", ""efficiency"", ""sustainability"", ""base"", ""buffer"", ""crop"", ""key"", ""input"", ""fertilizer"", ""rotation"", ""potential"", ""environment"", ""land"", ""resource"", ""center"", ""policy"", ""shift"", ""average"", ""level"", ""step"", ""value"", ""air"", ""range"", ""delay"", ""yield"", ""budget"", ""management"", ""regulation"", ""order"", ""history""]"
E51BEAB3D34527B9E569352388CD42B9F79F634B4F6A6025734EDEB9BC6F059F	7	"[""climate"", ""format"", ""region"", ""dataset"", ""field"", ""data"", ""metadata""]"
EAEF0770A44E9F7F538F8AEFD48E5D665ACA40ECE1EA242B924D2DF24DDA5336	23	"[""characteristics"", ""phenomena"", ""resolution"", ""surface"", ""coastal"", ""ocean"", ""continental"", ""scale"", ""temperature"", ""access"", ""complex"", ""satellite"", ""horizontal"", ""search"", ""circulation"", ""science"", ""equation"", ""work"", ""analysis"", ""simulation"", ""representation"", ""model"", ""margin""]"
7C4A7FF43F14E3331300A7B12BBA8DBFC4B643921B67965226DBB177C404358D	19	"[""opacity"", ""map"", ""set"", ""copyright"", ""service"", ""area"", ""science"", ""snow"", ""ice"", ""dataset"", ""current"", ""state"", ""station"", ""version"", ""acoustic"", ""basin"", ""data"", ""archive"", ""publication""]"
F39415B1896A25D95EE0F884DD33D595008CBC4FEFD8B79BA835086139FAF685	11	"[""flight"", ""temperature"", ""level"", ""rate"", ""dataset"", ""production"", ""aircraft"", ""state"", ""metadata"", ""data"", ""mesopause""]"
EE70BF20A59B85F9AB1DABD1152FA02762DC51CCA496194109B3E8E623366C28	24	"[""set"", ""soil"", ""evaporation"", ""weather"", ""archive"", ""publication"", ""copyright"", ""area"", ""lake"", ""ice"", ""research"", ""state"", ""version"", ""opacity"", ""map"", ""tundra"", ""dataset"", ""data"", ""change"", ""service"", ""snow"", ""average"", ""depth"", ""science""]"
04B00F4926713064F8391772D5706F83C32BCE93A04B35CE4E864444C968C84B	33	"[""feedback"", ""cancer"", ""communication"", ""energy"", ""community"", ""engineering"", ""technology"", ""content"", ""death"", ""lead"", ""agriculture"", ""research"", ""environment"", ""beat"", ""health"", ""condition"", ""crack"", ""type"", ""function"", ""food"", ""incidence"", ""search"", ""sustainability"", ""management"", ""difference"", ""data"", ""change"", ""climate"", ""science"", ""disease"", ""analysis"", ""communications"", ""time""]"
4C5B92122DFF13EB6639F05F80C003DD56FB6748A73B53E9892C978594085A03	31	"[""spring"", ""plant"", ""community"", ""engineering"", ""minimum"", ""index"", ""sociology"", ""genetics"", ""psychology"", ""pattern"", ""cell"", ""forest"", ""communication"", ""content"", ""composition"", ""biology"", ""linear"", ""management"", ""navigation"", ""fall"", ""bar"", ""search"", ""resource"", ""science"", ""economics"", ""well"", ""chemical"", ""chemistry"", ""physics"", ""side"", ""history""]"
28BA2EB2697D0A70154FABCDC23FBD1288B81DEA800628974D93446BD0C14F34	18	"[""development"", ""distance"", ""plant"", ""management"", ""nursing"", ""degree"", ""phone"", ""agriculture"", ""work"", ""center"", ""extension"", ""human"", ""policy"", ""file"", ""copyright"", ""assessment"", ""vision"", ""history""]"
0DF5A73BF0319BD428693CF8378F6C2CF72EFFC1C71108A7E1CDCD1436A4F26C	12	"[""search"", ""center"", ""power"", ""coral"", ""climate"", ""community"", ""research"", ""tide"", ""fossil"", ""sustainable"", ""discover"", ""energy""]"
F960BD448B9930A7CAC22D658C782DA1AC8B42F59D55EC6383678CB1509FB970	47	"[""ecology"", ""communication"", ""crown"", ""focus"", ""competition"", ""engineering"", ""bias"", ""relation"", ""result"", ""human"", ""economics"", ""complex"", ""technology"", ""species"", ""tendency"", ""ground"", ""category"", ""index"", ""sociology"", ""psychology"", ""copyright"", ""methodology"", ""research"", ""field"", ""state"", ""version"", ""basic"", ""boundary"", ""composition"", ""do"", ""biology"", ""theory"", ""power"", ""exchange"", ""survival"", ""free"", ""sound"", ""search"", ""science"", ""work"", ""shape"", ""project"", ""position"", ""organism"", ""order"", ""vision"", ""history""]"
EB37A315361EA0F4D3025F54AB1D87BF6082004D9B6CA976B2841B7C9CBFE68F	14	"[""project"", ""noise"", ""clip"", ""power"", ""well"", ""conifer"", ""tree"", ""order"", ""motion"", ""platform"", ""nocturnal"", ""montane"", ""valley"", ""species""]"
EC9ACDAB3DE6CB7FF456AEE17F890C722998AE9249430FF630DBF8B53062A02B	12	"[""development"", ""do"", ""set"", ""copyright"", ""work"", ""coordinates"", ""standard"", ""source"", ""role"", ""background"", ""release"", ""documentation""]"
E34CD6BBC44D6D19FA8DC68FCC9DE864961A7A1F77AB977F5B5B3D47950F2F57	21	"[""impact"", ""ranking"", ""search"", ""building"", ""food"", ""access"", ""work"", ""discover"", ""community"", ""heating"", ""sampling"", ""wood"", ""health"", ""location"", ""research"", ""time"", ""policy"", ""category"", ""potential"", ""vision"", ""history""]"
4D14C180490C0DC6152B016026F09B2C4E508AD9FF99481F2DBBE914D0A00B27	21	"[""building"", ""oil"", ""center"", ""copyright"", ""facility"", ""science"", ""image"", ""work"", ""well"", ""community"", ""research"", ""content"", ""communications"", ""range"", ""background"", ""policy"", ""aviation"", ""mesa"", ""archive"", ""structure"", ""phone""]"
960A931FAE34E3B551BF6F4ECDE815B63C7DF5F97B72D626A773C2CDE5C70634	9	"[""abundance"", ""plant"", ""land"", ""cover"", ""dataset"", ""grid"", ""data"", ""species"", ""metadata""]"
A8A2D9627143E3EBBA203D7D93F7FEC78A45EAB35CBB05657945AEB3262BB408	9	"[""set"", ""process"", ""spring"", ""data"", ""grazing"", ""ecosystem"", ""mesozooplankton"", ""predation"", ""metadata""]"
96C34CCA8D2C96B66B975CCF720D24DA4118C46D5504545B6913DF0B90866B22	9	"[""function"", ""do"", ""return"", ""extension"", ""overlay"", ""content"", ""file"", ""array"", ""event""]"
4A94386F9B7170696AB425982E44D1542BB9D99AB2F746D1A81ED19A57DD8C99	25	"[""boulder"", ""set"", ""feedback"", ""midnight"", ""community"", ""technology"", ""access"", ""group"", ""network"", ""floor"", ""research"", ""current"", ""location"", ""content"", ""local"", ""development"", ""map"", ""government"", ""collection"", ""break"", ""search"", ""circulation"", ""record"", ""pdf"", ""loop""]"
483BDF35967AB184D483CAB01979112DDB7BCF2649772E1FD0276CBF6D23ECDC	29	"[""spring"", ""transit"", ""hearing"", ""depression"", ""current"", ""group"", ""federal"", ""ice"", ""environment"", ""food"", ""state"", ""health"", ""policy"", ""local"", ""energy"", ""do"", ""oil"", ""transportation"", ""beat"", ""indigenous"", ""key"", ""day"", ""change"", ""receive"", ""science"", ""industry"", ""solution"", ""dynamo"", ""military""]"
2BF627CACDEC8C69648279132B7D501C977A63EBB77DC57219D0AE1570AEE54B	29	"[""reptile"", ""ecology"", ""cancer"", ""fish"", ""spectrum"", ""evidence"", ""pass"", ""impact"", ""research"", ""conservation"", ""basic"", ""type"", ""image"", ""profile"", ""biology"", ""diversity"", ""collection"", ""difference"", ""data"", ""loss"", ""search"", ""biodiversity"", ""circulation"", ""science"", ""disease"", ""record"", ""amphibian"", ""navigation"", ""history""]"
D1605FA5FC8A822F59519F2895C3E54437F3E98690FBE758BD7B2303C716CB6E	9	"[""area"", ""season"", ""region"", ""lake"", ""dataset"", ""field"", ""flux"", ""data"", ""metadata""]"
53C98F0961FBE709AB3F7615CE36B41A17CD6D691745EFB4D4785B82983061C5	18	"[""development"", ""distance"", ""plant"", ""management"", ""nursing"", ""degree"", ""phone"", ""agriculture"", ""work"", ""center"", ""extension"", ""human"", ""policy"", ""file"", ""copyright"", ""assessment"", ""vision"", ""history""]"
399A8C68CDDC868FB0C7DDE6F287028F1442C6BD91EF4461C4755C22F2FB3834	54	"[""development"", ""predict"", ""fish"", ""focus"", ""evidence"", ""decrease"", ""human"", ""homeostasis"", ""current"", ""group"", ""consumption"", ""density"", ""system"", ""access"", ""research"", ""content"", ""regulation"", ""production"", ""role"", ""animal"", ""health"", ""type"", ""composition"", ""physiology"", ""body"", ""biology"", ""oil"", ""vertical"", ""oxidation"", ""activation"", ""stress"", ""variation"", ""resistance"", ""energy"", ""joint"", ""investigation"", ""sensitivity"", ""line"", ""potential"", ""mineral"", ""loss"", ""search"", ""interaction"", ""copyright"", ""induction"", ""ablation"", ""cell"", ""disease"", ""analysis"", ""delay"", ""resonance"", ""model"", ""increase"", ""imaging""]"
